ticker,security_type,reason,signals
CLRCR,right,symbol_suffix:fifth_char_R+inactive,10
CLSD,common_stock,profile_fields_present,4
CLSK,common_stock,profile_fields_present,12
CLST,common_stock,profile_fields_present,58
CLW,common_stock,profile_fields_present,24
CLYM,common_stock,profile_fields_present,24
CMA,common_stock,profile_fields_present,29
CMBM,common_stock,profile_fields_present,2
CMCA,spac_or_blank_check,name_contains:ACQUISITION CORP,15
CMCL,common_stock,profile_fields_present,43
CMCO,common_stock,profile_fields_present,6
CMDB,common_stock,profile_fields_present,12
CMP,common_stock,profile_fields_present,33
CMPO,common_stock,profile_fields_present,66
CMPR,common_stock,profile_fields_present,21
CMPX,common_stock,profile_fields_present,29
CMRE,common_stock,profile_fields_present,62
CMRX,common_stock,profile_fields_present,44
CMT,common_stock,profile_fields_present,19
CMTL,common_stock,profile_fields_present,8
CMTV,common_stock,profile_fields_present,93
CNDB,spac_or_blank_check,name_contains:ACQUISITION CORP,1
CNFR,common_stock,profile_fields_present,3
CNK,common_stock,profile_fields_present,35
CNL,common_stock,profile_fields_present,64
CNNE,common_stock,profile_fields_present,3
CNO,common_stock,profile_fields_present,54
CNOB,common_stock,profile_fields_present,28
CNR,common_stock,profile_fields_present,14
CNS,common_stock,profile_fields_present,18
CNSL,common_stock,profile_fields_present,28
CNTN,common_stock,profile_fields_present,3
CNVS,common_stock,profile_fields_present,21
CNX,common_stock,profile_fields_present,48
CNXN,common_stock,profile_fields_present,12
COCO,common_stock,profile_fields_present,46
CODA,common_stock,profile_fields_present,21
CODI,common_stock,profile_fields_present,6
COFS,common_stock,profile_fields_present,13
COHU,common_stock,profile_fields_present,27
COLL,common_stock,profile_fields_present,32
COLM,common_stock,profile_fields_present,16
COMM,common_stock,profile_fields_present,47
COMP,common_stock,profile_fields_present,35
CON,common_stock,profile_fields_present,7
COOL,spac_or_blank_check,name_contains:ACQUISITION CORP,4
COOP,common_stock,profile_fields_present,69
COSO,common_stock,profile_fields_present,18
COTY,common_stock,profile_fields_present,3
COUR,common_stock,profile_fields_present,4
COYA,common_stock,profile_fields_present,12
CPBI,common_stock,profile_fields_present,83
CPF,common_stock,profile_fields_present,59
CPG,common_stock,profile_fields_present,7
CPHC,common_stock,profile_fields_present,1
CPIX,common_stock,profile_fields_present,12
CPK,common_stock,profile_fields_present,25
CPRI,common_stock,profile_fields_present,2
CPRX,common_stock,profile_fields_present,35
CPS,common_stock,profile_fields_present,20
CPSH,common_stock,profile_fields_present,24
CPSS,common_stock,profile_fields_present,11
CPTK,common_stock,profile_fields_present,17
CRAI,common_stock,profile_fields_present,43
CRBP,common_stock,profile_fields_present,18
CRCT,common_stock,profile_fields_present,2
CREX,common_stock,profile_fields_present,11
CRGX,common_stock,profile_fields_present,4
CRGY,common_stock,profile_fields_present,24
CRI,common_stock,profile_fields_present,11
CRIT,etf,is_etf=True,3
CRK,common_stock,profile_fields_present,30
CRMD,common_stock,profile_fields_present,30
CRML,common_stock,profile_fields_present,6
CRNT,common_stock,profile_fields_present,24
CRNX,common_stock,profile_fields_present,26
CRON,common_stock,profile_fields_present,11
CRSP,common_stock,profile_fields_present,11
CRSR,common_stock,profile_fields_present,3
CRUZ,etf,is_etf=True,30
CRVL,common_stock,profile_fields_present,27
CRVS,common_stock,profile_fields_present,32
CRWS,common_stock,profile_fields_present,1
CSBR,common_stock,profile_fields_present,12
CSGS,common_stock,profile_fields_present,34
CSIQ,common_stock,profile_fields_present,9
CSLMR,spac_or_blank_check,name_contains:ACQUISITION CORP,18
CSLR,common_stock,profile_fields_present,1
CSML,etf,is_etf=True,3
CSPI,common_stock,profile_fields_present,8
CSR,common_stock,profile_fields_present,19
CSTL,common_stock,profile_fields_present,24
CSTM,common_stock,profile_fields_present,55
CSV,common_stock,profile_fields_present,41
CSW,common_stock,profile_fields_present,57
CSWCZ,business_development_company,raw_description:BUSINESS_DEVELOPMENT_COMPANY,2
CSWI,common_stock,profile_fields_present,57
CTBB,common_stock,profile_fields_present,43
CTBI,common_stock,profile_fields_present,26
CTEV,common_stock,profile_fields_present,24
CTGO,common_stock,profile_fields_present,17
CTLT,common_stock,profile_fields_present,12
CTMX,common_stock,profile_fields_present,29
CTNM,common_stock,profile_fields_present,9
CTO,common_stock,profile_fields_present,20
CTOS,common_stock,profile_fields_present,32
CTR,mutual_fund,raw_flag:isFund,33
CTRA,common_stock,profile_fields_present,19
CTRI,common_stock,profile_fields_present,32
CTRN,common_stock,profile_fields_present,27
CTS,common_stock,profile_fields_present,30
CTV,common_stock,profile_fields_present,15
CUBA,mutual_fund,raw_flag:isFund,1
CUBB,common_stock,profile_fields_present,16
CUBI,common_stock,profile_fields_present,19
CUE,common_stock,profile_fields_present,3
CUK,adr,raw_flag:isAdr,39
CULP,common_stock,profile_fields_present,6
CURB,common_stock,profile_fields_present,20
CURI,common_stock,profile_fields_present,39
CURR,common_stock,profile_fields_present,4
CUZ,common_stock,profile_fields_present,25
CVAC,common_stock,profile_fields_present,1
CVBF,common_stock,profile_fields_present,6
CVCO,common_stock,profile_fields_present,47
CVEO,common_stock,profile_fields_present,39
CVGI,common_stock,profile_fields_present,16
CVGW,common_stock,profile_fields_present,1
CVI,common_stock,profile_fields_present,18
CVII,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,8
CVLG,common_stock,profile_fields_present,35
CVSE,etf,is_etf=True,68
CVU,common_stock,profile_fields_present,25
CVV,common_stock,profile_fields_present,11
CWBC,common_stock,profile_fields_present,13
CWCO,common_stock,profile_fields_present,26
CWK,common_stock,profile_fields_present,24
CWT,common_stock,profile_fields_present,3
CXDO,common_stock,profile_fields_present,22
CXT,common_stock,profile_fields_present,8
CXW,common_stock,profile_fields_present,14
CYBR,common_stock,profile_fields_present,71
CYCCP,preferred,symbol_suffix:fifth_char_P,5
CYD,common_stock,profile_fields_present,53
CYH,common_stock,profile_fields_present,14
CYRX,common_stock,profile_fields_present,15
CZFS,common_stock,profile_fields_present,7
CZNC,common_stock,profile_fields_present,7
CZWI,common_stock,profile_fields_present,60
DAC,common_stock,profile_fields_present,61
DAIO,common_stock,profile_fields_present,13
DAKT,common_stock,profile_fields_present,25
DALN,common_stock,profile_fields_present,19
DAN,common_stock,profile_fields_present,68
DATS,common_stock,profile_fields_present,1
DAVE,common_stock,profile_fields_present,59
DAY,common_stock,profile_fields_present,6
DBD,common_stock,profile_fields_present,82
DBI,common_stock,profile_fields_present,5
DBRG,common_stock,profile_fields_present,41
DC,common_stock,profile_fields_present,34
DCBO,common_stock,profile_fields_present,3
DCF,mutual_fund,raw_flag:isFund,59
DCH,common_stock,profile_fields_present,6
DCO,common_stock,profile_fields_present,87
DCOM,common_stock,profile_fields_present,28
DCOMP,preferred,symbol_suffix:fifth_char_P,12
DCPH,common_stock,profile_fields_present,24
DCTH,common_stock,profile_fields_present,29
DDD,common_stock,profile_fields_present,1
DEA,common_stock,profile_fields_present,4
DEC,common_stock,profile_fields_present,6
DECA,spac_or_blank_check,name_contains:ACQUISITION CORP,22
DEI,common_stock,profile_fields_present,26
DERM,common_stock,profile_fields_present,14
DESP,common_stock,profile_fields_present,26
DFDV,common_stock,profile_fields_present,14
DFH,common_stock,profile_fields_present,7
DFIN,common_stock,profile_fields_present,13
DFS,common_stock,profile_fields_present,30
DFTX,common_stock,profile_fields_present,45
DGHI,common_stock,profile_fields_present,5
DGICA,common_stock,profile_fields_present,28
DGII,common_stock,profile_fields_present,46
DGXX,common_stock,profile_fields_present,16
DHAC,spac_or_blank_check,name_contains:ACQUISITION CORP,6
DHC,common_stock,profile_fields_present,42
DHCA,spac_or_blank_check,name_contains:ACQUISITION CORP,3
DHT,common_stock,profile_fields_present,45
DHX,common_stock,profile_fields_present,11
DIAX,mutual_fund,raw_flag:isFund,28
DIBS,common_stock,profile_fields_present,16
DIN,common_stock,profile_fields_present,6
DIOD,common_stock,profile_fields_present,24
DIP,etf,is_etf=True,24
DIST,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,46
DIT,common_stock,profile_fields_present,10
DJCB,etf,is_etf=True,4
DJCO,common_stock,profile_fields_present,25
DK,common_stock,profile_fields_present,37
DKL,common_stock,profile_fields_present,17
DLHC,common_stock,profile_fields_present,5
DLNG,common_stock,profile_fields_present,23
DLO,common_stock,profile_fields_present,4
DLTH,common_stock,profile_fields_present,2
DLX,common_stock,profile_fields_present,26
DMAC,common_stock,profile_fields_present,26
DMCY,etf,is_etf=True,71
DMF,closed_end_fund,raw_description:CLOSED_END_MUTUAL_FUND,37
DMLP,common_stock,profile_fields_present,11
DMRC,common_stock,profile_fields_present,10
DNB,common_stock,profile_fields_present,5
DNLI,common_stock,profile_fields_present,9
DNMX,common_stock,profile_fields_present,13
DNN,common_stock,profile_fields_present,40
DNOW,common_stock,profile_fields_present,13
DNTH,common_stock,profile_fields_present,46
DNUT,common_stock,profile_fields_present,1
DOCS,common_stock,profile_fields_present,28
DOLE,common_stock,profile_fields_present,28
DOMA,common_stock,profile_fields_present,3
DOMH,common_stock,profile_fields_present,4
DOMO,common_stock,profile_fields_present,18
DOOO,common_stock,profile_fields_present,3
DOOR,common_stock,profile_fields_present,19
DORM,common_stock,profile_fields_present,34
DPCS,spac_or_blank_check,name_contains:ACQUISITION CORP,71
DPRO,common_stock,profile_fields_present,9
DPSI,common_stock,profile_fields_present,17
DRH,common_stock,profile_fields_present,25
DRRX,common_stock,profile_fields_present,10
DRTS,common_stock,profile_fields_present,27
DRUG,common_stock,profile_fields_present,25
DRVN,common_stock,profile_fields_present,17
DSGN,common_stock,profile_fields_present,35
DSGR,common_stock,profile_fields_present,18
DSKE,common_stock,profile_fields_present,9
DSP,common_stock,profile_fields_present,38
DSWL,common_stock,profile_fields_present,10
DSX,common_stock,profile_fields_present,17
DTB,common_stock,profile_fields_present,2
DTG,common_stock,profile_fields_present,3
DTI,common_stock,profile_fields_present,6
DTW,common_stock,profile_fields_present,6
DUET,spac_or_blank_check,name_contains:ACQUISITION CORP,40
DUOT,common_stock,profile_fields_present,24
DV,common_stock,profile_fields_present,3
DVAX,common_stock,profile_fields_present,14
DVS,common_stock,profile_fields_present,14
DWAC,spac_or_blank_check,name_contains:ACQUISITION CORP,6
DWAT,etf,is_etf=True,37
DWSN,common_stock,profile_fields_present,12
DX,common_stock,profile_fields_present,16
DXJS,etf,is_etf=True,43
DXPE,common_stock,profile_fields_present,69
DXR,common_stock,profile_fields_present,15
DXYZ,closed_end_fund,raw_description:CLOSED_END_SUBJECT_POSITION,2
DYN,common_stock,profile_fields_present,26
DYNI,etf,is_etf=True,9
DYOR,common_stock,profile_fields_present,26
EAC,spac_or_blank_check,name_contains:ACQUISITION CORP,11
EAI,common_stock,profile_fields_present,3
EB,common_stock,profile_fields_present,15
EBC,common_stock,profile_fields_present,24
EBF,common_stock,profile_fields_present,14
EBLU,mutual_fund,name_contains:FUND,32
EBMT,common_stock,profile_fields_present,38
EBR,adr,raw_flag:isAdr,29
EBS,common_stock,profile_fields_present,16
EBTC,common_stock,profile_fields_present,7
ECBK,common_stock,profile_fields_present,31
ECCC,closed_end_fund,raw_description:CLOSED_END_SUBJECT_POSITION,26
ECCF,closed_end_fund,raw_description:CLOSED_END_SUBJECT_POSITION,1
ECCU,common_stock,profile_fields_present,11
ECCW,adr,raw_flag:isAdr,31
ECCX,exchange_traded_debt,name_contains:NT,13
ECLN,etf,is_etf=True,62
ECOR,common_stock,profile_fields_present,28
ECPG,common_stock,profile_fields_present,30
ECVT,common_stock,profile_fields_present,35
EDAP,adr,raw_flag:isAdr,13
EDIT,common_stock,profile_fields_present,4
EDR,common_stock,profile_fields_present,58
EDRY,common_stock,profile_fields_present,28
EDSA,common_stock,profile_fields_present,9
EE,common_stock,profile_fields_present,48
EEFT,common_stock,profile_fields_present,1
EEX,common_stock,profile_fields_present,7
EFC,common_stock,profile_fields_present,1
EFIX,etf,is_etf=True,11
EFOR,common_stock,profile_fields_present,11
EFSC,common_stock,profile_fields_present,11
EFSI,common_stock,profile_fields_present,27
EGAN,common_stock,profile_fields_present,13
EGBN,common_stock,profile_fields_present,3
EGF,mutual_fund,raw_flag:isFund,4
EGG,common_stock,profile_fields_present,5
EGPT,etf,is_etf=True,7
EGY,common_stock,profile_fields_present,31
EHAB,common_stock,profile_fields_present,23
EIC,closed_end_fund,manual_override:known_cef,9
EICA,closed_end_fund,manual_override:known_cef,42
EICB,closed_end_fund,manual_override:known_cef,1
EICC,closed_end_fund,manual_override:known_cef,8
EIG,common_stock,profile_fields_present,13
ELA,common_stock,profile_fields_present,58
ELDN,common_stock,profile_fields_present,12
ELE,common_stock,profile_fields_present,4
ELEV,common_stock,profile_fields_present,3
ELF,common_stock,profile_fields_present,19
ELIS,etf,is_etf=True,2
ELLO,common_stock,profile_fields_present,22
ELMD,common_stock,profile_fields_present,51
ELME,common_stock,profile_fields_present,17
ELON,etf,is_etf=True,8
ELP,adr,raw_flag:isAdr,35
ELQD,etf,is_etf=True,10
ELTK,common_stock,profile_fields_present,9
ELTX,common_stock,profile_fields_present,15
ELVA,common_stock,profile_fields_present,42
ELVN,common_stock,profile_fields_present,29
ELWS,adr,raw_flag:isAdr,3
ELWT,common_stock,profile_fields_present,4
EMBC,common_stock,profile_fields_present,4
EMCG,spac_or_blank_check,name_contains:ACQUISITION CORP,171
EMES,etf,is_etf=True,22
EML,common_stock,profile_fields_present,9
EMLD,spac_or_blank_check,name_contains:ACQUISITION CORP,8
EMP,common_stock,profile_fields_present,4
EMX,common_stock,profile_fields_present,50
ENCP,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,16
ENFN,common_stock,profile_fields_present,14
ENLC,common_stock,profile_fields_present,27
ENR,common_stock,profile_fields_present,7
ENTA,common_stock,profile_fields_present,5
ENTR,etf,is_etf=True,19
ENV,common_stock,profile_fields_present,8
ENVA,common_stock,profile_fields_present,71
ENX,mutual_fund,raw_flag:isFund,6
EOLS,common_stock,profile_fields_present,16
EOSE,common_stock,profile_fields_present,43
EPAC,common_stock,profile_fields_present,36
EPAM,common_stock,profile_fields_present,1
EPIX,common_stock,profile_fields_present,6
EPR,common_stock,profile_fields_present,25
EPSN,common_stock,profile_fields_present,27
EPWK,common_stock,profile_fields_present,2
EQ,common_stock,profile_fields_present,22
EQBK,common_stock,profile_fields_present,20
EQC,common_stock,profile_fields_present,17
EQUL,etf,is_etf=True,40
EQV,spac_or_blank_check,name_contains:ACQUISITION CORP,17
ERAS,common_stock,profile_fields_present,49
ERF,common_stock,profile_fields_present,18
ERII,common_stock,profile_fields_present,2
ERJ,adr,raw_flag:isAdr,46
ERO,common_stock,profile_fields_present,23
ESAC,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,17
ESBA,common_stock,profile_fields_present,11
ESCA,common_stock,profile_fields_present,8
ESEA,common_stock,profile_fields_present,51
ESGL,common_stock,profile_fields_present,24
ESGR,common_stock,profile_fields_present,16
ESGRO,preferred,symbol_suffix:fifth_char_O+inactive,7
ESGRP,preferred,symbol_suffix:fifth_char_P,6
ESMT,common_stock,profile_fields_present,9
ESOA,common_stock,profile_fields_present,45
ESP,common_stock,profile_fields_present,50
ESPR,common_stock,profile_fields_present,8
ESQ,common_stock,profile_fields_present,64
ESRT,common_stock,profile_fields_present,11
ESSA,common_stock,profile_fields_present,7
ESTA,common_stock,profile_fields_present,22
ETHZ,common_stock,profile_fields_present,2
ETNB,common_stock,profile_fields_present,1
ETON,common_stock,profile_fields_present,54
ETRN,common_stock,profile_fields_present,28
EURN,common_stock,profile_fields_present,9
EUSC,etf,is_etf=True,59
EV,etf,is_etf=True,6
EVAV,etf,is_etf=True,4
EVBG,common_stock,profile_fields_present,2
EVBN,common_stock,profile_fields_present,23
EVC,common_stock,profile_fields_present,22
EVCM,common_stock,profile_fields_present,10
EVE,spac_or_blank_check,name_contains:ACQUISITION CORP,23
EVER,common_stock,profile_fields_present,20
EVEX,common_stock,profile_fields_present,5
EVI,common_stock,profile_fields_present,12
EVLV,common_stock,profile_fields_present,22
EVM,mutual_fund,raw_flag:isFund,16
EVMN,common_stock,profile_fields_present,2
EVOK,common_stock,profile_fields_present,15
EVRI,common_stock,profile_fields_present,71
EVTC,common_stock,profile_fields_present,4
EVTL,common_stock,profile_fields_present,1
EWTX,common_stock,profile_fields_present,32
EXAS,common_stock,profile_fields_present,36
EXK,common_stock,profile_fields_present,32
EXLS,common_stock,profile_fields_present,42
EXOD,common_stock,profile_fields_present,24
EXPO,common_stock,profile_fields_present,15
EXTO,adr,raw_flag:isAdr,3
EXTR,common_stock,profile_fields_present,17
EYE,common_stock,profile_fields_present,30
EYPT,common_stock,profile_fields_present,21
EZPW,common_stock,profile_fields_present,79
FA,common_stock,profile_fields_present,27
FAM,mutual_fund,raw_flag:isFund,3
FARO,common_stock,profile_fields_present,21
FBGX,etf,is_etf=True,31
FBIN,common_stock,profile_fields_present,14
FBIO,common_stock,profile_fields_present,11
FBIZ,common_stock,profile_fields_present,28
FBK,common_stock,profile_fields_present,16
FBLA,common_stock,profile_fields_present,18
FBMS,common_stock,profile_fields_present,12
FBNC,common_stock,profile_fields_present,24
FBP,common_stock,profile_fields_present,37
FBRX,common_stock,profile_fields_present,11
FBYD,common_stock,profile_fields_present,6
FC,common_stock,profile_fields_present,2
FCAP,common_stock,profile_fields_present,23
FCBC,common_stock,profile_fields_present,16
FCCO,common_stock,profile_fields_present,38
FCEL,common_stock,profile_fields_present,9
FCF,common_stock,profile_fields_present,18
FCN,common_stock,profile_fields_present,4
FCO,mutual_fund,raw_flag:isFund,16
FCPT,common_stock,profile_fields_present,17
FDBC,common_stock,profile_fields_present,2
FDMT,common_stock,profile_fields_present,12
FDP,common_stock,profile_fields_present,26
FDSB,common_stock,profile_fields_present,42
FDWM,etf,is_etf=True,70
FEI,mutual_fund,raw_flag:isFund,18
FEIM,common_stock,profile_fields_present,48
FELE,common_stock,profile_fields_present,10
FEN,mutual_fund,raw_flag:isFund,20
FENC,common_stock,profile_fields_present,17
FET,common_stock,profile_fields_present,60
FEXD,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,26
FF,common_stock,profile_fields_present,2
FFBC,common_stock,profile_fields_present,17
FFIC,common_stock,profile_fields_present,5
FFIN,common_stock,profile_fields_present,10
FFNW,common_stock,profile_fields_present,18
FG,common_stock,profile_fields_present,5
FGB,mutual_fund,raw_flag:isFund,59
FGBI,common_stock,profile_fields_present,6
FGN,common_stock,profile_fields_present,9
FGNX,common_stock,profile_fields_present,1
FHB,common_stock,profile_fields_present,9
FHI,common_stock,profile_fields_present,57
FHLT,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,8
FHTX,common_stock,profile_fields_present,8
FI,common_stock,profile_fields_present,77
FIBK,common_stock,profile_fields_present,16
FIF,mutual_fund,raw_flag:isFund,16
FIGS,common_stock,profile_fields_present,33
FIHL,common_stock,profile_fields_present,30
FILL,etf,is_etf=True,10
FINE,etf,is_etf=True,1
FINW,common_stock,profile_fields_present,26
FIP,common_stock,profile_fields_present,31
FISI,common_stock,profile_fields_present,35
FISK,common_stock,profile_fields_present,5
FKWL,common_stock,profile_fields_present,25
FLFV,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,1
FLGT,common_stock,profile_fields_present,11
FLHK,etf,is_etf=True,4
FLIC,common_stock,profile_fields_present,2
FLME,spac_or_blank_check,name_contains:ACQUISITION CORP,10
FLNC,common_stock,profile_fields_present,9
FLNG,common_stock,profile_fields_present,13
FLNT,common_stock,profile_fields_present,6
FLOC,common_stock,profile_fields_present,9
FLXS,common_stock,profile_fields_present,33
FLYW,common_stock,profile_fields_present,2
FLYX,common_stock,profile_fields_present,4
FM,etf,is_etf=True,7
FMAO,common_stock,profile_fields_present,10
FMBH,common_stock,profile_fields_present,27
FMNB,common_stock,profile_fields_present,3
FNA,common_stock,profile_fields_present,2
FNKO,common_stock,profile_fields_present,22
FNLC,common_stock,profile_fields_present,9
FNVT,spac_or_blank_check,name_contains:ACQUISITION CORP,85
FNWB,common_stock,profile_fields_present,2
FNWD,common_stock,profile_fields_present,25
FOA,common_stock,profile_fields_present,12
FOLD,common_stock,profile_fields_present,25
FONR,common_stock,profile_fields_present,28
FOR,common_stock,profile_fields_present,14
FORD,common_stock,profile_fields_present,21
FOSL,common_stock,profile_fields_present,22
FOSLL,exchange_traded_debt,name_contains:NOTES,19
FOUR,common_stock,profile_fields_present,28
FOVL,etf,is_etf=True,41
FOXX,common_stock,profile_fields_present,66
FPAY,common_stock,profile_fields_present,2
FPH,common_stock,profile_fields_present,9
FPI,common_stock,profile_fields_present,5
FPL,mutual_fund,raw_flag:isFund,18
FRAF,common_stock,profile_fields_present,52
FRBA,common_stock,profile_fields_present,22
FRD,common_stock,profile_fields_present,24
FREE,common_stock,profile_fields_present,35
FREY,common_stock,profile_fields_present,3
FRGE,common_stock,profile_fields_present,12
FRME,common_stock,profile_fields_present,9
FRPH,common_stock,profile_fields_present,1
FRPT,common_stock,profile_fields_present,45
FRST,common_stock,profile_fields_present,22
FSBC,common_stock,profile_fields_present,38
FSBD,etf,is_etf=True,9
FSBW,common_stock,profile_fields_present,12
FSCO,closed_end_fund,raw_description:CLOSED_END_SUBJECT_POSITION,37
FSD,mutual_fund,raw_flag:isFund,10
FSEA,common_stock,profile_fields_present,59
FSFG,common_stock,profile_fields_present,54
FSI,common_stock,profile_fields_present,36
FSLD,etf,is_etf=True,4
FSLY,common_stock,profile_fields_present,21
FSM,common_stock,profile_fields_present,54
FSST,etf,is_etf=True,77
FSTR,common_stock,profile_fields_present,35
FSUN,common_stock,profile_fields_present,21
FTAIO,preferred,symbol_suffix:fifth_char_O+inactive,18
FTAIP,preferred,symbol_suffix:fifth_char_P,12
FTCI,common_stock,profile_fields_present,14
FTDR,common_stock,profile_fields_present,43
FTEL,common_stock,profile_fields_present,39
FTK,common_stock,profile_fields_present,30
FTLF,common_stock,profile_fields_present,32
FTRE,common_stock,profile_fields_present,13
FTW,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,20
FUBO,common_stock,profile_fields_present,2
FUL,common_stock,profile_fields_present,9
FULC,common_stock,profile_fields_present,19
FULT,common_stock,profile_fields_present,17
FUN,common_stock,profile_fields_present,9
FUNC,common_stock,profile_fields_present,38
FUSB,common_stock,profile_fields_present,25
FUSN,common_stock,profile_fields_present,20
FVCB,common_stock,profile_fields_present,18
FVR,common_stock,profile_fields_present,15
FVRR,common_stock,profile_fields_present,6
FWDI,common_stock,profile_fields_present,21
FWRG,common_stock,profile_fields_present,16
FXNC,common_stock,profile_fields_present,22
FYBR,common_stock,profile_fields_present,35
FYLG,etf,is_etf=True,45
GABC,common_stock,profile_fields_present,21
GAIA,common_stock,profile_fields_present,36
GAINL,non_common_series,symbol_suffix:fifth_char_L+inactive,10
GALT,common_stock,profile_fields_present,35
GAM,closed_end_fund,manual_override:known_cef,103
GAMB,common_stock,profile_fields_present,13
GAMC,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,15
GAN,common_stock,profile_fields_present,34
GAQ,spac_or_blank_check,name_pattern:ACQUISITION_SEQUENCE,12
GASS,common_stock,profile_fields_present,24
GAST,etf,is_etf=True,40
GATE,spac_or_blank_check,name_contains:ACQUISITION CORP,18
GATO,common_stock,profile_fields_present,37
GAU,common_stock,profile_fields_present,46
GB,common_stock,profile_fields_present,10
GBBK,spac_or_blank_check,name_contains:ACQUISITION CORP,12
GBBKR,spac_or_blank_check,name_contains:ACQUISITION CORP,2
GBFH,common_stock,profile_fields_present,53
GBLD,etf,is_etf=True,9
GBLI,common_stock,profile_fields_present,12
GBTG,common_stock,profile_fields_present,25
GBUY,etf,is_etf=True,54
GBX,common_stock,profile_fields_present,26
GCBC,common_stock,profile_fields_present,12
GCI,common_stock,profile_fields_present,22
GCMG,common_stock,profile_fields_present,44
GCO,common_stock,profile_fields_present,9
GCT,common_stock,profile_fields_present,44
GCTS,common_stock,profile_fields_present,5
GDEV,common_stock,profile_fields_present,5
GDFN,etf,is_etf=True,5
GDOT,common_stock,profile_fields_present,6
GDVD,etf,is_etf=True,28
GDYN,common_stock,profile_fields_present,26
GECCZ,exchange_traded_debt,name_contains:NOTES,16
GEF,common_stock,profile_fields_present,14
GEG,common_stock,profile_fields_present,22
GEL,common_stock,profile_fields_present,35
GENC,common_stock,profile_fields_present,17
GENI,common_stock,profile_fields_present,25
GEO,common_stock,profile_fields_present,28
GEOS,common_stock,profile_fields_present,28
GES,common_stock,profile_fields_present,8
GFF,common_stock,profile_fields_present,22
GFOF,etf,is_etf=True,7
GFR,common_stock,profile_fields_present,5
GHC,common_stock,profile_fields_present,44
GHIX,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,2
GHLD,common_stock,profile_fields_present,27
GHM,common_stock,profile_fields_present,78
GHRS,common_stock,profile_fields_present,12
GIA,common_stock,profile_fields_present,5
GIC,common_stock,profile_fields_present,20
GIFI,common_stock,profile_fields_present,50
GIG,spac_or_blank_check,industry_description:SHELL_COMPANIES+BLANK_CHECK_COMPANY,67
GIII,common_stock,profile_fields_present,5
GILT,common_stock,profile_fields_present,42
GLAC,spac_or_blank_check,name_contains:ACQUISITION CORP,99
GLADZ,exchange_traded_debt,name_contains:NOTES,26
GLBS,common_stock,profile_fields_present,10
GLDD,common_stock,profile_fields_present,41
GLIBA,common_stock,profile_fields_present,5
GLLIR,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,6
GLOB,common_stock,profile_fields_present,1
GLP,common_stock,profile_fields_present,25
GLPG,adr,raw_flag:isAdr,12
GLRE,common_stock,profile_fields_present,42
GLSI,common_stock,profile_fields_present,16
GLST,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,30
GLTO,common_stock,profile_fields_present,7
GLUE,common_stock,profile_fields_present,28
GMFI,spac_or_blank_check,name_contains:ACQUISITION CORP,2
GMGI,common_stock,profile_fields_present,15
GMMF,etf,is_etf=True,14
GMS,common_stock,profile_fields_present,29
GNE,common_stock,profile_fields_present,22
GNFT,adr,raw_flag:isAdr,15
GNK,common_stock,profile_fields_present,49
GNL,common_stock,profile_fields_present,19
GNLX,common_stock,profile_fields_present,9
GNTY,common_stock,profile_fields_present,27
GNW,common_stock,profile_fields_present,34
GODN,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,95
GOGL,common_stock,profile_fields_present,29
GOGO,common_stock,profile_fields_present,13
GOLD,common_stock,profile_fields_present,26
GOOD,common_stock,profile_fields_present,27
GOOS,common_stock,profile_fields_present,6
GPAC,spac_or_blank_check,name_contains:ACQUISITION CORP,9
GPGI,common_stock,profile_fields_present,66
GPI,common_stock,profile_fields_present,33
GPJA,exchange_traded_debt,name_contains:NT,5
GPK,common_stock,profile_fields_present,12
GPOR,common_stock,profile_fields_present,41
GPRE,common_stock,profile_fields_present,20
GPRK,common_stock,profile_fields_present,14
GPS,common_stock,profile_fields_present,10
GRAL,common_stock,profile_fields_present,23
GRBK,common_stock,profile_fields_present,25
GRC,common_stock,profile_fields_present,55
GRCE,common_stock,profile_fields_present,12
GRCL,adr,raw_flag:isAdr,7
GRDN,common_stock,profile_fields_present,29
GREI,etf,is_etf=True,19
GRND,common_stock,profile_fields_present,51
GRO,common_stock,profile_fields_present,1
GROW,common_stock,profile_fields_present,9
GROY,common_stock,profile_fields_present,37
GRPN,common_stock,profile_fields_present,34
GRRR,common_stock,profile_fields_present,11
GRYP,common_stock,profile_fields_present,2
GSBC,common_stock,profile_fields_present,23
GSFP,etf,is_etf=True,12
GSHD,common_stock,profile_fields_present,23
GSIT,common_stock,profile_fields_present,10
GSL,common_stock,profile_fields_present,68
